Unnamed: 0,address,city,floor,id,latitude,longitude,price,rooms,sq,year
1121,Wola Odolany Jana Kazimierza,Warszawa,1.0,12858.0,52.2245316,20.9479724,679000.0,3.0,61.0,2013.0
1122,Debniki Rzemielnicza,Krakow,1.0,18603.0,50.0469432,19.997153435836697,529000.0,3.0,53.84,2021.0
1123,Zoliborz,Warszawa,1.0,16139.0,52.2675944,20.9796975,360000.0,1.0,24.0,1965.0
1124,Podgorze Paszow Koszykarska,Krakow,3.0,24389.0,50.0498929,19.9906026,400000.0,2.0,32.0,2015.0
1125,Bemowo,Warszawa,0.0,18225.0,52.2389738,20.9132881,669000.0,4.0,78.8,1987.0
1126,Grzegorzki prof Marka Stachowskiego,Krakow,7.0,29485.0,50.0661357,19.927934,1244350.0,3.0,60.7,2019.0
1127,Stare Miasto Pistkowo ul Mateckiego,Poznan,1.0,6076.0,52.461312,16.897866,470983.0,4.0,72.47,2019.0
1128,Wola,Warszawa,10.0,16897.0,52.2362379,20.9547815,1807289.0,3.0,83.05,2023.0
1129,Stare Miasto Kazimierz,Krakow,0.0,27412.0,50.051855,19.9449466,380000.0,3.0,43.0,1930.0
1130,Prsdnik Biay Azory Radzikowskiego,Krakow,1.0,21340.0,50.0835261,19.9038175,206055.0,1.0,21.69,2020.0
1131,Wilanow Hlonda,Warszawa,0.0,16803.0,52.158490650000005,21.06594441671797,799900.0,2.0,61.65,2008.0
1132,Ochota Rakowiec ul Modawska,Warszawa,0.0,17552.0,52.1999952,20.9795466,525000.0,2.0,42.0,1971.0
1133,Podgorze Duchackie ul Walerego Sawka,Krakow,6.0,24759.0,50.0242313,19.959569,539000.0,3.0,60.22,2021.0
1134,Podgorze Duchackie Wola Duchacka,Krakow,1.0,22150.0,50.0146222,19.953758,499000.0,3.0,62.28,2021.0
1135,Bienczyce,Krakow,1.0,28759.0,50.08605125,20.02922626218556,549000.0,2.0,52.6,1998.0
1136,Nowe Miasto Staroeka ul Staroecka 42,Poznan,4.0,4665.0,52.3692966,16.9323233,1156756.0,3.0,126.81,2020.0
1137,PragaPoudnie Gocaw,Warszawa,2.0,9600.0,52.2286331,21.1065722,585480.0,3.0,59.32,2022.0
1138,Prsdnik Czerwony,Krakow,1.0,18652.0,50.0859419,19.96660060819073,615000.0,3.0,60.51,2010.0
1139,Mokotow,Warszawa,0.0,18104.0,52.1939874,21.0457809,429000.0,1.0,30.0,2018.0
1140,rodmiecie Madalinskiego,Krakow,1.0,28203.0,50.0527679,19.9282413,972748.8,3.0,51.2,2020.0
1141,Nowa Huta os Gorali,Krakow,2.0,27389.0,50.0808003,20.0379026,355000.0,2.0,52.0,1951.0
1142,Grzegorzki pk Francesco Nullo,Krakow,0.0,21402.0,50.0596827,19.9674377,499000.0,2.0,33.5,2020.0
1143,Nowa Huta Czyzyny ul Wonicow,Krakow,3.0,26107.0,50.0469432,19.997153435836697,711075.0,4.0,74.85,2022.0
1144,Ursynow Imielin,Warszawa,1.0,11492.0,52.14323005,21.039326834939096,510000.0,3.0,59.13,1982.0
1145,Zoliborz,Warszawa,4.0,12243.0,52.2675944,20.9796975,355000.0,1.0,27.0,1971.0
1146,Grunwald azarz,Poznan,4.0,2249.0,52.40537,16.90232988904303,582822.0,2.0,67.77,1910.0
1147,Podgorze Walerego Sawka,Krakow,1.0,23710.0,50.0242313,19.959569,499000.0,3.0,62.28,2020.0
1148,Nowa Huta Czyzyny Nowohucka 46,Krakow,4.0,30150.0,50.0558029,19.9993305,489847.0,3.0,52.39,2022.0
1149,PragaPonoc ul Zachariasza,Warszawa,3.0,9242.0,52.26048,21.0590868,329000.0,2.0,33.0,1938.0
1150,Mokotow ul Domaniewska 34B,Warszawa,4.0,9252.0,52.1839266,21.008725,456900.0,1.0,31.08,2022.0
1151,Jezyce Wola ul Janusza Meissnera,Poznan,4.0,4581.0,52.4181388,16.8637337,628768.6,3.0,79.19,2022.0
1152,Podgorze Zabocie Stanisawa Klimeckiego,Krakow,2.0,19956.0,50.0492242,19.9703793,429000.0,2.0,34.77,2021.0
1153,Mokotow Dolny Mokotow ul Egejska,Warszawa,2.0,10432.0,52.1789752,21.0581283,490000.0,3.0,54.0,1970.0
1154,Mokotow ul Biaego Debu 1,Warszawa,0.0,7792.0,52.183924,21.042562,858300.0,3.0,66.52,2021.0
1155,Prsdnik Biay Wincentego Danka,Krakow,0.0,19454.0,50.0934163,19.9257215,293702.0,1.0,24.89,2020.0
1156,Bronowice Koowa,Krakow,4.0,28627.0,50.0723622,19.898639,746000.0,3.0,62.0,2010.0
1157,Nowe Miasto Gowna Smolna 10,Poznan,0.0,4798.0,52.4220737,16.9664866,284000.0,2.0,40.0,2020.0
1158,Stare Miasto Naramowice,Poznan,0.0,1182.0,52.4496489,16.9494082,385000.0,2.0,52.0,1977.0
1159,Jezyce,Poznan,2.0,191.0,52.413045,16.9022122,414192.0,3.0,57.13,2021.0
1160,Mokotow,Warszawa,1.0,8333.0,52.1939874,21.0457809,690000.0,2.0,45.32,2021.0
1161,Bronowice Na Bonie,Krakow,4.0,24612.0,50.0781015,19.8851235,440000.0,3.0,53.0,1976.0
1162,Bemowo,Warszawa,4.0,12039.0,52.2389738,20.9132881,811000.0,4.0,83.09,2022.0
1163,BiezanowProkocim Zocien Agatowa,Krakow,1.0,29599.0,50.0225216,20.0481276,283000.0,2.0,38.01,2021.0
1164,Swoszowice,Krakow,2.0,29970.0,49.98862724999999,19.95412045066766,590025.0,3.0,78.67,2014.0
1165,Nowe Miasto Ostrow Tumski Zagorze 9,Poznan,2.0,560.0,52.4082397,16.9491412,550310.76,2.0,54.79,2021.0
1166,Jezyce,Poznan,2.0,2222.0,52.413045,16.9022122,465000.0,3.0,56.5,2008.0
1167,PragaPoudnie,Warszawa,6.0,17727.0,52.2373961,21.0712578,668000.0,3.0,60.8,1978.0
1168,Nowa Huta Czyzyny Nowohucka 46,Krakow,2.0,30211.0,50.0558029,19.9993305,361415.0,2.0,35.26,2022.0
1169,rodmiecie Powile Zajecza,Warszawa,2.0,14901.0,52.2382865,21.0251236,1200000.0,3.0,80.5,1930.0
1170,Mokotow ul Biaego Debu 1,Warszawa,0.0,7762.0,52.183924,21.042562,820300.0,3.0,58.17,2021.0
1171,Prsdnik Biay Azory Radzikowskiego,Krakow,1.0,27301.0,50.0835261,19.9038175,499000.0,2.0,45.0,1980.0
1172,Nowe Miasto Rataje,Poznan,6.0,1725.0,52.3901295,16.9535909,305706.0,2.0,36.71,2022.0
1173,Wola ul Marcina Kasprzaka,Warszawa,2.0,6759.0,52.227298450000006,20.953014207365527,230000.0,1.0,19.0,2021.0
1174,Bielany Chomiczowka ul Pabla Nerudy,Warszawa,10.0,13750.0,52.2772231,20.9251402,450000.0,3.0,56.8,1979.0
1175,Stare Miasto Kazimierz pl Wolnica,Krakow,2.0,20484.0,50.0484367,19.9442508,799000.0,3.0,65.0,1910.0
1176,Rembertow ul Chemzynska,Warszawa,3.0,9101.0,52.2459641,21.133045,411582.5,3.0,56.77,2022.0
1177,Debniki KlinyZacisze,Krakow,2.0,29472.0,50.00969645000001,19.90590180362617,470675.0,3.0,70.25,2021.0
1178,Nowa Huta Czyzyny Nowohucka 46,Krakow,2.0,23903.0,50.0558029,19.9993305,415242.0,2.0,40.71,2022.0
1179,Grunwald Gorczyn ul Ceglana,Poznan,1.0,3549.0,52.3709933,16.8631459,478325.0,2.0,50.35,2020.0
1180,Wilda Sikorskiego 815,Poznan,3.0,6192.0,52.413833,16.9130317,399000.0,2.0,54.1,1919.0
1181,Podgorze Duchackie ul Wiktora Heltmana,Krakow,1.0,25446.0,50.0275818,19.9696293,630000.0,2.0,54.0,1970.0
1182,Wilanow,Warszawa,0.0,13464.0,52.1530829,21.1104411,630000.0,2.0,50.0,2016.0
1183,Nowe Miasto Rataje,Poznan,0.0,4602.0,52.3901295,16.9535909,249314.0,1.0,29.0,2021.0
1184,Ochota,Warszawa,1.0,8674.0,52.212225,20.9726299,599000.0,3.0,64.46,2020.0
1185,Nowa Huta Czyzyny,Krakow,5.0,30030.0,50.0816349,20.016490706002102,616140.0,4.0,68.46,2022.0
1186,Wola ul Marcina Kasprzaka,Warszawa,6.0,6789.0,52.227298450000006,20.953014207365527,406000.0,2.0,37.0,2021.0
1187,Podgorze Paszow ul Myliwska,Krakow,1.0,21648.0,50.0454593,20.0002025,645000.0,4.0,71.79,2022.0
1188,Podgorze ul Wodna,Krakow,1.0,24348.0,50.0349925,19.9703118,277750.0,2.0,25.25,2022.0
1189,Bielany Stare Bielany,Warszawa,6.0,9744.0,52.2818172,20.9493596,560000.0,3.0,56.0,1970.0
1190,Zwierzyniec Wola Justowska,Krakow,0.0,20632.0,50.0650619,19.877649,2195352.0,5.0,134.73,2019.0
1191,Stare Miasto,Krakow,0.0,25695.0,50.0590398,19.93716829792899,415000.0,1.0,31.25,1936.0
1192,Stare Miasto Winogrady Wilczak 20,Poznan,0.0,6040.0,52.430023250000005,16.95269067658415,399395.0,2.0,52.9,2020.0
1193,Jezyce Podolany Jasielska 11,Poznan,0.0,4504.0,52.44571715,16.89621411874827,337735.0,2.0,49.74,2018.0
1194,Mistrzejowice ul Piasta Koodzieja,Krakow,0.0,23278.0,50.0986433,20.0132206,478629.0,3.0,59.09,2022.0
1195,Podgorze ul pk Ryszarda Kuklinskiego 7,Krakow,3.0,24261.0,50.0469432,19.997153435836697,412755.0,2.0,39.31,2020.0
1196,Nowa Huta,Krakow,3.0,21125.0,50.080618650000005,20.12933219800524,415000.0,2.0,40.0,1955.0
1197,Podgorze Duchackie Walerego Sawka,Krakow,4.0,18749.0,50.0242313,19.959569,339000.0,2.0,32.71,2021.0
1198,Ursynow,Warszawa,1.0,11305.0,52.141039,21.0323214,397000.0,2.0,37.67,2022.0
1199,Wola Sitnika,Warszawa,1.0,9809.0,52.243516150000005,20.947885051091045,439000.0,2.0,39.0,1950.0
1200,Bielany Sodowiec,Warszawa,10.0,17578.0,52.2737054,20.9611986,440000.0,2.0,46.5,1967.0
1201,Prsdnik Biay Jabonna,Krakow,2.0,24728.0,50.0915855,19.9553979,576135.0,3.0,61.95,2020.0
1202,Stare Miasto Winogrady,Poznan,2.0,4537.0,52.4348647,16.9383531,999000.0,4.0,118.09,2020.0
1203,Nowe Miasto Malta abp Walentego Dymka,Poznan,2.0,6096.0,52.3938613,16.9910647,338802.0,2.0,38.96,2021.0
1204,Prsdnik Biay,Krakow,6.0,27117.0,50.1035684,19.9536031063012,395770.0,2.0,41.66,2022.0
1205,PragaPoudnie ukowska,Warszawa,7.0,7951.0,52.2368782,21.1124042,470000.0,2.0,48.0,1978.0
1206,PragaPoudnie Gocaw,Warszawa,5.0,8398.0,52.2286331,21.1065722,502944.0,2.0,44.88,2022.0
1207,Biaoeka,Warszawa,2.0,14056.0,52.3196649,21.0211773,440000.0,2.0,40.0,2011.0
1208,Krowodrza,Krakow,2.0,24388.0,50.07087985,19.91656311814478,575000.0,4.0,64.0,1980.0
1209,PragaPoudnie ul Tadeusza Rechniewskiego,Warszawa,7.0,13270.0,52.225504,21.1034406,620000.0,3.0,65.0,1990.0
1210,Targowek Brodno Wacawa Tokarza,Warszawa,10.0,8437.0,52.2971384,21.0477058,459000.0,3.0,46.4,1974.0
1211,Nowa Huta Czyzyny,Krakow,0.0,26268.0,50.0816349,20.016490706002102,898000.0,4.0,99.85,2010.0
1212,Mistrzejowice ul Piasta Koodzieja,Krakow,2.0,23316.0,50.0986433,20.0132206,492969.0,3.0,67.53,2022.0
1213,Podgorze Duchackie uzycka,Krakow,10.0,27269.0,50.0128756,19.9723572,435000.0,3.0,57.0,1980.0
1214,Nowe Miasto Malta ul Katowicka,Poznan,1.0,5710.0,52.3973449,16.9619394,430695.0,3.0,50.67,2022.0
1215,Debniki Ruczaj dr Jana Piltza,Krakow,1.0,20441.0,50.0076191,19.8888826,445563.0,3.0,47.91,2022.0
1216,Biaoeka Tarchomin,Warszawa,2.0,12040.0,52.32069265,20.970833868701,309700.0,2.0,35.02,2022.0
1217,Prsdnik Biay Stefana Banacha,Krakow,2.0,24533.0,50.1015333,19.9640995,681059.0,4.0,79.64,2020.0
1218,Podgorze Paszow,Krakow,3.0,23804.0,50.0345327,19.9754459,291000.0,1.0,29.31,2022.0
1219,Debniki Rzemielnicza,Krakow,0.0,18645.0,50.0469432,19.997153435836697,499000.0,2.0,40.86,2020.0
1220,PragaPoudnie Gocaw Kompasowa,Warszawa,0.0,13758.0,52.2313624,21.0842298,520000.0,5.0,79.51,1999.0
1221,PragaPoudnie Grochowska,Warszawa,5.0,13233.0,52.2497745,21.1068857,1235700.0,4.0,101.11,2022.0
1222,Mokotow,Warszawa,8.0,15643.0,52.1939874,21.0457809,504000.0,2.0,42.0,1979.0
1223,BiezanowProkocim Malachitowa,Krakow,2.0,20860.0,50.0190594,20.0536229,316000.0,3.0,54.5,2022.0
1224,Zoliborz Sady Zoliborskie,Warszawa,2.0,7413.0,52.2584249,20.96754499706532,516000.0,2.0,42.0,1971.0
1225,Mistrzejowice,Krakow,0.0,27367.0,50.09742625,20.00960263225891,354351.0,2.0,40.73,2022.0
1226,Ochota,Warszawa,3.0,12624.0,52.212225,20.9726299,320000.0,1.0,18.0,1923.0
1227,PragaPoudnie ul Osiecka 57,Warszawa,4.0,14476.0,52.24078885,21.106142157396025,522684.0,2.0,47.56,2020.0
1228,Podgorze ul Stanisawa Klimeckiego,Krakow,2.0,24872.0,50.0492242,19.9703793,699000.0,3.0,75.86,2021.0
1229,Nowa Huta Czyzyny os Dywizjonu 303,Krakow,0.0,25786.0,50.0818649,20.0122791,460000.0,2.0,39.65,2019.0
1230,BiezanowProkocim Nefrytowa,Krakow,3.0,20024.0,50.0206928,20.0476759,321000.0,3.0,63.0,2021.0
1231,Podgorze,Krakow,0.0,28098.0,50.0430999,19.9529614,369000.0,1.0,28.0,2020.0
1232,Biaoeka Odkryta,Warszawa,2.0,11541.0,52.3275351,20.93668,495000.0,3.0,65.0,2020.0
1233,Jezyce Winiary,Poznan,0.0,4936.0,52.42260185,16.917530008421338,766300.0,4.0,94.74,2020.0
1234,Stare Miasto Retoryka,Krakow,4.0,28757.0,50.0580096,19.9284227,1055000.0,3.0,88.0,1900.0
1235,Jezyce Soacz ul Grudzieniec,Poznan,0.0,1179.0,52.4180449,16.9101828,229000.0,1.0,31.1,1930.0
1236,Wawer ul Przylaszczkowa,Warszawa,0.0,11893.0,52.1545742,21.1945313,308700.0,2.0,41.16,2022.0
1237,Ochota Rakowiec,Warszawa,4.0,13434.0,52.20055095,20.9748010036818,460000.0,2.0,35.1,1970.0
1238,Grunwald azarz ul Jozefa Chemonskiego,Poznan,4.0,545.0,52.3999006,16.898956,428151.0,1.0,33.19,1910.0
1239,Zoliborz Przasnyska,Warszawa,5.0,10248.0,52.25935895,20.967661378925367,940000.0,2.0,45.0,2015.0
1240,Stare Miasto Winogrady Wilczak 20,Poznan,3.0,6043.0,52.430023250000005,16.95269067658415,458440.0,3.0,58.4,2020.0
1241,Nowe Miasto Malta ul Katowicka,Poznan,0.0,4955.0,52.3973449,16.9619394,360090.0,2.0,40.01,2022.0
1242,Mokotow,Warszawa,1.0,13201.0,52.1939874,21.0457809,729000.0,2.0,52.0,1938.0
1243,Bielany,Warszawa,1.0,12496.0,52.2776126,20.9472054,370000.0,1.0,30.0,2000.0
1244,Podgorze Rydlowka,Krakow,1.0,25741.0,50.08780725,19.878046068078184,908019.0,5.0,104.37,2022.0
1245,Ursynow Kabaty Stefana Dembego,Warszawa,3.0,17720.0,52.1340811,21.0697292,1390000.0,4.0,124.29,2010.0
1246,Wilda Dolna Wilda,Poznan,4.0,1105.0,52.3853564,16.9143797,758475.0,3.0,101.13,1905.0
1247,Nowe Miasto Ostrow Tumski Zagorze 9,Poznan,1.0,4330.0,52.4082397,16.9491412,503150.4,2.0,49.04,2021.0
1248,Krakow maopolskie,Krakow,2.0,21862.0,50.0917147,20.0012344,345000.0,3.0,47.2,1971.0
1249,Krowodrza,Krakow,1.0,23909.0,50.07087985,19.91656311814478,850090.0,5.0,126.69,2020.0
1250,Wola Juliana Konstantego Ordona,Warszawa,1.0,13681.0,52.2247928,20.9525803,523161.0,2.0,45.75,2021.0
1251,Grzegorzki,Krakow,0.0,30278.0,50.06497215,19.968825516425383,463320.0,2.0,38.61,2021.0
1252,Stare Miasto Winogrady,Poznan,3.0,862.0,52.4348647,16.9383531,393285.0,2.0,50.05,2020.0
1253,Stare Miasto Stary Rynek Karmelicka,Poznan,1.0,4301.0,52.3999974,16.9332236,450000.0,3.0,61.5,1964.0
1254,Debniki Kobierzyn Chmieleniec,Krakow,3.0,28500.0,50.0169734,19.8980125,799000.0,4.0,84.0,2003.0
1255,Biaoeka Gebocka,Warszawa,2.0,9429.0,52.3234679,21.0670915,459000.0,2.0,54.5,2010.0
1256,Targowek Brodno Piotra Wysockiego,Warszawa,1.0,7447.0,52.2900258,21.0300729,565000.0,3.0,63.5,2000.0
1257,Nowe Miasto Rataje ul Wagrowska,Poznan,1.0,1569.0,52.3789966,16.9442442,313276.0,2.0,38.48,2022.0
1258,Podgorze Rybitwy Golikowka,Krakow,1.0,24480.0,50.0469994,20.0234836,295000.0,2.0,45.0,2019.0
1259,PragaPoudnie Gocaw pl Plac Tadeusza Kotarbinskiego,Warszawa,2.0,8166.0,52.220679950000005,21.099704932492656,509000.0,3.0,59.77,1985.0
1260,Wola,Warszawa,6.0,15868.0,52.2362379,20.9547815,1050000.0,3.0,78.0,2008.0
1261,Jezyce,Poznan,0.0,1649.0,52.413045,16.9022122,821105.0,3.0,84.65,2020.0
1262,Podgorze Duchackie Walerego Sawka,Krakow,7.0,24146.0,50.0242313,19.959569,419000.0,2.0,46.7,2021.0
1263,Targowek Brodno Bazylianska,Warszawa,8.0,15013.0,52.292064,21.0201493,399000.0,2.0,38.0,1975.0
1264,Ochota Rakowiec,Warszawa,2.0,13118.0,52.20055095,20.9748010036818,400000.0,2.0,37.0,1965.0
1265,Krowodrza al Juliusza Sowackiego,Krakow,3.0,27557.0,50.0740789,19.9352902,1160000.0,4.0,124.0,1930.0
1266,Bronowice ul Bronowicka,Krakow,1.0,20388.0,50.0778251,19.90068098696576,600484.0,2.0,49.22,2022.0
1267,PragaPoudnie ul Augustyna Kordeckiego,Warszawa,0.0,7957.0,52.2433144,21.1025241,529000.0,3.0,44.0,1959.0
1268,Mokotow Stegny Pory,Warszawa,10.0,15088.0,52.2319581,21.0067249,2900000.0,5.0,280.0,2003.0
1269,PragaPoudnie,Warszawa,4.0,17901.0,52.2373961,21.0712578,524000.0,3.0,46.05,2020.0
1270,Mistrzejowice os Bohaterow Wrzenia,Krakow,2.0,29445.0,50.0987686,20.0125241,599000.0,3.0,76.75,1997.0
1271,rodmiecie,Warszawa,5.0,18089.0,52.2328098,21.019067,6600000.0,5.0,180.0,2010.0
1272,Grunwald Jeleniogorska,Poznan,0.0,744.0,52.394455,16.8437222,499000.0,3.0,67.53,2022.0
1273,Podgorze,Krakow,3.0,29150.0,50.0430999,19.9529614,899000.0,3.0,72.0,2010.0
1274,Wilanow Aleja Rzeczypospolitej,Warszawa,5.0,11199.0,52.1537994,21.0822817,2500000.0,4.0,126.6,2009.0
1275,Grzegorzki,Krakow,2.0,26384.0,50.06497215,19.968825516425383,506380.0,2.0,36.17,2021.0
1276,Prsdnik Biay Ludomira Rozyckiego,Krakow,8.0,21537.0,50.0888224,19.9100185,325000.0,2.0,36.9,1970.0
1277,Stare Miasto Winogrady,Poznan,0.0,6007.0,52.4348647,16.9383531,408969.0,2.0,56.1,2020.0
1278,agiewnikiBorek Faecki,Krakow,2.0,22117.0,50.0199633,19.9294446,338465.0,2.0,47.68,1920.0
1279,Grunwald Jeleniogorska 13,Poznan,3.0,5589.0,52.404212,16.882542,704538.0,4.0,86.98,2021.0
1280,PragaPoudnie Wiatraczna,Warszawa,4.0,7904.0,52.2488095,21.0843495,519000.0,2.0,44.0,1935.0
1281,Stare Miasto,Poznan,2.0,1721.0,52.4087213,16.9336538,337000.0,1.0,31.0,1930.0
1282,Stare Miasto,Krakow,4.0,28133.0,50.0590398,19.93716829792899,217050.0,1.0,14.47,2021.0
1283,Biaoeka Tarchomin Aluzyjna,Warszawa,0.0,12675.0,52.3441913,20.943039,311000.0,1.0,30.0,2021.0
1284,Jezyce Strzeszyn Zonierzy Wykletych,Poznan,2.0,1294.0,52.4457665,16.8702538,426952.0,3.0,59.2,2021.0
1285,PragaPonoc,Warszawa,4.0,7928.0,52.2648843,21.0273442,549000.0,3.0,58.33,2021.0
1286,Wola,Warszawa,1.0,13730.0,52.2362379,20.9547815,379000.0,1.0,28.0,1953.0
1287,PragaPoudnie Gocaw,Warszawa,4.0,9969.0,52.2286331,21.1065722,496740.0,2.0,44.94,2022.0
1288,Wola ul Marcina Kasprzaka,Warszawa,2.0,6765.0,52.227298450000006,20.953014207365527,230000.0,1.0,19.0,2021.0
1289,Ursynow ul Zwiszku Walki Modych,Warszawa,0.0,16927.0,52.1608918,21.0376685,670000.0,3.0,61.0,1980.0
1290,Krowodrza Wrocawska,Krakow,1.0,21860.0,50.0781206,19.9237274,718245.0,3.0,72.55,2019.0
1291,Podgorze Kalwaryjska,Krakow,1.0,27468.0,50.0443141,19.9480456,299000.0,2.0,38.0,2020.0
1292,Wola Erazma Cioka,Warszawa,2.0,9612.0,52.2438818,20.9444741,570000.0,2.0,37.6,1962.0
1293,rodmiecie al Aleje Jerozolimskie,Warszawa,4.0,9137.0,52.22876935,21.00335620600161,530000.0,2.0,38.5,1967.0
1294,Prsdnik Biay Bociana,Krakow,2.0,20007.0,50.0923296,19.9560406,750000.0,3.0,79.0,2015.0
1295,Ursynow Beli Bartoka,Warszawa,2.0,6497.0,52.1622031,21.0281157,589000.0,3.0,62.0,1976.0
1296,Nowe Miasto Rataje os Owiecenia,Poznan,4.0,708.0,52.4006632,16.91973259178088,415000.0,3.0,57.0,1970.0
1297,Podgorze Paszow Seweryna Goszczynskiego,Krakow,0.0,25220.0,50.0372338,19.9917518,472629.5,3.0,49.49,2021.0
1298,wielkopolskie,Poznan,2.0,934.0,52.4006632,16.91973259178088,388000.0,3.0,55.5,2021.0
1299,Zwierzyniec Salwator gen Tadeusza Kociuszki,Krakow,2.0,21070.0,50.0469432,19.997153435836697,549000.0,2.0,31.44,2022.0
1300,Nowa Huta Czyzyny ul Sotysowska,Krakow,1.0,21579.0,50.0605887,20.0240353,320892.0,2.0,31.46,2022.0
1301,Wochy ul ks Juliana Chrocickiego,Warszawa,4.0,7907.0,52.2319581,21.0067249,670000.0,3.0,65.1,2013.0
1302,rodmiecie Zenona Klemensiewicza,Krakow,1.0,21953.0,50.0814925,19.9500226,229802.0,1.0,15.34,2021.0
1303,Wzgorza Krzesawickie ulGustawa Morcinka,Krakow,2.0,26769.0,50.1047809,20.0362743,267457.0,2.0,37.67,2022.0
1304,wielkopolskie,Poznan,0.0,5451.0,52.4006632,16.91973259178088,460400.0,3.0,56.31,2020.0
1305,Mistrzejowice Bohaterow Wrzenia,Krakow,3.0,27447.0,50.0987686,20.0125241,752265.0,5.0,103.5,2020.0
1306,Prsdnik Biay Gorka Narodowa Stefana Banacha,Krakow,1.0,20460.0,50.1015333,19.9640995,480897.57,3.0,65.37,2020.0
1307,Bielany Wrzeciono Tadeusza Gajcego,Warszawa,10.0,7077.0,52.2916245,20.9337431,399000.0,2.0,36.9,1971.0
1308,Prsdnik Biay Gorka Narodowa Kunicy Kostajowskiej,Krakow,5.0,21543.0,50.0974858,19.9592694,379000.0,2.0,38.2,2005.0
1309,Mokotow ul Domaniewska 34B,Warszawa,3.0,9177.0,52.1839266,21.008725,900800.0,4.0,79.41,2022.0
1310,PragaPonoc ul Szwedzka,Warszawa,1.0,12264.0,52.2634539,21.0453302,625697.6,2.0,53.57,2022.0
1311,Biaoeka ul Leona Berensona,Warszawa,1.0,8418.0,52.3246245,21.0547602,376500.0,3.0,56.77,2020.0
1312,rodmiecie Wspolna,Warszawa,4.0,10744.0,52.2456729,21.1811095,720000.0,1.0,38.5,1951.0
1313,Zoliborz Rudzka,Warszawa,1.0,6362.0,52.2789445,20.9705271,728800.0,3.0,61.2,2021.0
1314,PragaPoudnie Grochowska,Warszawa,4.0,17798.0,52.2497745,21.1068857,241385.0,1.0,24.34,2021.0
1315,rodmiecie Powile ul Solec,Warszawa,3.0,14472.0,52.2310219,21.0374508,600000.0,2.0,48.54,1938.0
1316,Bemowo Gorczewska,Warszawa,6.0,15345.0,52.2388249,20.9139604,480000.0,2.0,41.23,2008.0
1317,Stare Miasto Centrum ul Karpia,Poznan,0.0,78.0,52.4449107,16.9490349,295000.0,2.0,43.09,2021.0
1318,Centrum ul Szpitalna,Warszawa,5.0,6552.0,52.2329302,21.0149614,3000000.0,5.0,170.0,1880.0
1319,Bemowo,Warszawa,2.0,6591.0,52.2389738,20.9132881,699000.0,3.0,71.0,2004.0
1320,Wola ul Magistracka,Warszawa,2.0,17557.0,52.2470186,20.9532873,615000.0,3.0,63.0,1949.0
1321,Bemowo ul Synow Puku,Warszawa,2.0,17285.0,52.2232384,20.9205263,319000.0,2.0,30.0,1975.0
1322,Wola ul Jana Dugosza,Warszawa,1.0,6389.0,52.240807,20.9705591,449800.0,1.0,38.0,1960.0
1323,Stare Miasto ul Opienskiego 12,Poznan,2.0,6141.0,52.46002075,16.92329307567402,509745.0,3.0,59.97,2020.0
1324,Stare Miasto Centrum ul Mieczysawa Niedziakowskiego,Poznan,0.0,3886.0,52.3993455,16.9246072,293700.0,1.0,26.7,2020.0
1325,Nowe Miasto Rataje,Poznan,2.0,1127.0,52.3901295,16.9535909,335806.0,2.0,40.21,2022.0
1326,Wola ul Marcina Kasprzaka,Warszawa,10.0,7486.0,52.227298450000006,20.953014207365527,564000.0,1.0,34.0,2021.0
1327,Biaoeka Nowodwory Trsby,Warszawa,0.0,8084.0,52.2319581,21.0067249,388000.0,2.0,48.5,2020.0
1328,PragaPoudnie Miedzyborska,Warszawa,5.0,8744.0,52.2418402,21.0771306,440000.0,2.0,39.0,2003.0
1329,Stare Miasto ul Krowoderska,Krakow,2.0,29011.0,50.0724073,19.9317197,689900.0,3.0,68.98,1920.0
1330,Ursynow,Warszawa,0.0,6572.0,52.141039,21.0323214,829000.0,3.0,67.0,2018.0
1331,PragaPoudnie Gocaw,Warszawa,4.0,8602.0,52.2286331,21.1065722,499720.0,2.0,45.6,2022.0
1332,rodmiecie Rakowicka,Krakow,4.0,25009.0,50.0716873,19.9551456,810000.0,3.0,53.0,2018.0
1333,Stare Miasto,Poznan,0.0,3755.0,52.4087213,16.9336538,750000.0,3.0,79.5,2007.0
1334,Mistrzejowice,Krakow,3.0,29842.0,50.09742625,20.00960263225891,525096.0,4.0,72.93,2022.0
1335,Mistrzejowice,Krakow,3.0,20737.0,50.09742625,20.00960263225891,752265.0,5.0,103.05,2020.0
1336,Debniki,Krakow,0.0,25156.0,50.0518611,19.9270367,469000.0,2.0,45.14,2021.0
1337,Bronowice Bronowice Mae ul Katowicka,Krakow,2.0,25993.0,50.0879652,19.8820694,439732.0,3.0,46.78,2020.0
1338,Podgorze Rydlowka,Krakow,1.0,26939.0,50.08780725,19.878046068078184,615976.0,3.0,63.46,2021.0
1339,Bielany Wolczynska,Warszawa,10.0,18281.0,52.2812486,20.923914,665000.0,3.0,60.0,1992.0
1340,Grunwald ul Bugarska 59,Poznan,0.0,2774.0,52.3958369,16.8627283,369000.0,2.0,54.83,2020.0
1341,Stare Miasto Naramowice ul Czarnucha,Poznan,2.0,1994.0,52.4499763,16.9527562,454653.1,3.0,65.23,2020.0
1342,Wilanow al Rzeczypospolitej,Warszawa,2.0,9090.0,52.1537994,21.0822817,1480000.0,4.0,106.0,2015.0
